hs6,sanction_date,sanctioned,partially_exempt,dual_use,industrial_cap,luxury,military_tech,aviation,firearms,oil_exploration,oil_refining,sanction_year,category
841582,,,,,,,,,,,,,non_sanctioned
841583,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
841590,,,,,,,,,,,,,non_sanctioned
841610,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
841620,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
841630,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
841690,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
841710,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
841720,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
841780,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
841790,,,,,,,,,,,,,non_sanctioned
841810,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
841821,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
841829,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
841830,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
841840,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
841850,,,,,,,,,,,,,non_sanctioned
841861,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
841869,2016-12-22,1.0,0.0,1.0,,,1.0,,,,1.0,2016.0,dual_use
841891,,,,,,,,,,,,,non_sanctioned
841899,2022-02-25,1.0,1.0,1.0,,,1.0,,,,,2022.0,dual_use
841911,,,,,,,,,,,,,non_sanctioned
841919,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
841920,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
841931,,,,,,,,,,,,,non_sanctioned
841932,,,,,,,,,,,,,non_sanctioned
841939,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
841940,2022-02-25,1.0,0.0,1.0,1.0,,,,,,1.0,2022.0,dual_use
841950,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,1.0,2022.0,dual_use
841960,2022-02-25,1.0,0.0,1.0,,,1.0,,,,1.0,2022.0,dual_use
841981,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
841989,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,1.0,2022.0,dual_use
841990,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
842010,,,,,,,,,,,,,non_sanctioned
842091,,,,,,,,,,,,,non_sanctioned
842099,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
842111,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842112,,,,,,,,,,,,,non_sanctioned
842119,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
842121,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
842122,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
842123,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842129,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
842131,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842139,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,1.0,2022.0,dual_use
842191,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
842199,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
842211,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
842219,,,,,,,,,,,,,non_sanctioned
842220,,,,,,,,,,,,,non_sanctioned
842230,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
842240,,,,,,,,,,,,,non_sanctioned
842290,,,,,,,,,,,,,non_sanctioned
842310,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
842320,,,,,,,,,,,,,non_sanctioned
842330,,,,,,,,,,,,,non_sanctioned
842381,,,,,,,,,,,,,non_sanctioned
842382,,,,,,,,,,,,,non_sanctioned
842389,,,,,,,,,,,,,non_sanctioned
842390,,,,,,,,,,,,,non_sanctioned
842410,,,,,,,,,,,,,non_sanctioned
842420,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
842430,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
842441,,,,,,,,,,,,,non_sanctioned
842449,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
842482,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
842489,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
842490,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
842511,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
842519,,,,,,,,,,,,,non_sanctioned
842531,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842539,,,,,,,,,,,,,non_sanctioned
842541,,,,,,,,,,,,,non_sanctioned
842542,,,,,,,,,,,,,non_sanctioned
842549,,,,,,,,,,,,,non_sanctioned
842611,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
842612,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
842619,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
842620,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842630,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842641,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842649,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842691,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842699,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
842710,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842720,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842790,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842810,,,,,,,,,,,,,non_sanctioned
842820,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
842831,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842832,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
842833,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
842839,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
842840,,,,,,,,,,,,,non_sanctioned
842860,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
842890,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
842911,2022-07-21,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
842919,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
842920,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842930,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842940,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842951,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842952,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
842959,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
843010,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
843020,,,,,,,,,,,,,non_sanctioned
843031,2022-07-21,1.0,0.0,,,,1.0,,,,,2022.0,military_tech
843039,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
843041,2022-07-21,1.0,0.0,,,,1.0,,,,,2022.0,military_tech
843049,2022-03-15,1.0,0.0,,,,1.0,,,1.0,,2022.0,military_tech
843050,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
843061,,,,,,,,,,,,,non_sanctioned
843069,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
843110,,,,,,,,,,,,,non_sanctioned
843120,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
843131,,,,,,,,,,,,,non_sanctioned
843139,2022-03-15,1.0,0.0,,1.0,1.0,,,,1.0,,2022.0,industrial_cap
843141,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
843142,,,,,,,,,,,,,non_sanctioned
843143,2022-03-15,1.0,0.0,,,,,,,1.0,,2022.0,oil_exploration
843149,2022-03-15,1.0,0.0,,1.0,,,,,1.0,,2022.0,industrial_cap
843210,,,,,,,,,,,,,non_sanctioned
843221,,,,,,,,,,,,,non_sanctioned
843229,,,,,,,,,,,,,non_sanctioned
843231,,,,,,,,,,,,,non_sanctioned
843239,,,,,,,,,,,,,non_sanctioned
843241,,,,,,,,,,,,,non_sanctioned
843242,,,,,,,,,,,,,non_sanctioned
843280,,,,,,,,,,,,,non_sanctioned
843290,,,,,,,,,,,,,non_sanctioned
843311,,,,,,,,,,,,,non_sanctioned
843319,,,,,,,,,,,,,non_sanctioned
843320,,,,,,,,,,,,,non_sanctioned
843330,,,,,,,,,,,,,non_sanctioned
843340,,,,,,,,,,,,,non_sanctioned
843351,,,,,,,,,,,,,non_sanctioned
843352,,,,,,,,,,,,,non_sanctioned
843353,,,,,,,,,,,,,non_sanctioned
843359,,,,,,,,,,,,,non_sanctioned
843360,,,,,,,,,,,,,non_sanctioned
843390,,,,,,,,,,,,,non_sanctioned
843410,,,,,,,,,,,,,non_sanctioned
843420,,,,,,,,,,,,,non_sanctioned
843490,,,,,,,,,,,,,non_sanctioned
843510,,,,,,,,,,,,,non_sanctioned
843590,,,,,,,,,,,,,non_sanctioned
843610,,,,,,,,,,,,,non_sanctioned
843621,,,,,,,,,,,,,non_sanctioned
843629,,,,,,,,,,,,,non_sanctioned
843680,,,,,,,,,,,,,non_sanctioned
843691,,,,,,,,,,,,,non_sanctioned
843699,,,,,,,,,,,,,non_sanctioned
843710,,,,,,,,,,,,,non_sanctioned
843780,,,,,,,,,,,,,non_sanctioned
843790,,,,,,,,,,,,,non_sanctioned
843810,,,,,,,,,,,,,non_sanctioned
843820,,,,,,,,,,,,,non_sanctioned
843830,,,,,,,,,,,,,non_sanctioned
843840,,,,,,,,,,,,,non_sanctioned
843850,,,,,,,,,,,,,non_sanctioned
843860,,,,,,,,,,,,,non_sanctioned
843880,,,,,,,,,,,,,non_sanctioned
843890,,,,,,,,,,,,,non_sanctioned
843910,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
843920,,,,,,,,,,,,,non_sanctioned
843930,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
843991,,,,,,,,,,,,,non_sanctioned
843999,,,,,,,,,,,,,non_sanctioned
844010,,,,,,,,,,,,,non_sanctioned
844090,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844110,,,,,,,,,,,,,non_sanctioned
844120,,,,,,,,,,,,,non_sanctioned
844130,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844140,,,,,,,,,,,,,non_sanctioned
844180,,,,,,,,,,,,,non_sanctioned
844190,,,,,,,,,,,,,non_sanctioned
844230,,,,,,,,,,,,,non_sanctioned
844240,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844250,,,,,,,,,,,,,non_sanctioned
844311,,,,,,,,,,,,,non_sanctioned
844312,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
844313,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844314,,,,,,,,,,,,,non_sanctioned
844315,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844316,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844317,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844319,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
844331,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
844332,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
844339,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
844391,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844399,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
844400,2022-02-25,1.0,1.0,1.0,1.0,,,,,,,2022.0,dual_use
844511,,,,,,,,,,,,,non_sanctioned
844512,,,,,,,,,,,,,non_sanctioned
844513,,,,,,,,,,,,,non_sanctioned
844519,,,,,,,,,,,,,non_sanctioned
844520,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844530,,,,,,,,,,,,,non_sanctioned
844540,,,,,,,,,,,,,non_sanctioned
844590,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844610,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844621,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844629,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844630,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844711,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844712,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844720,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
844790,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844811,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844819,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844820,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844831,,,,,,,,,,,,,non_sanctioned
844832,,,,,,,,,,,,,non_sanctioned
844833,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844839,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844842,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
844849,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
844851,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
844859,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
844900,,,,,,,,,,,,,non_sanctioned
845011,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
845012,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
845019,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
845020,,,,,,,,,,,,,non_sanctioned
845090,,,,,,,,,,,,,non_sanctioned
845110,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845121,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
845129,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845130,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845140,,,,,,,,,,,,,non_sanctioned
845150,,,,,,,,,,,,,non_sanctioned
845180,2022-07-21,1.0,1.0,,,,1.0,,,,,2022.0,military_tech
845190,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845210,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
845221,,,,,,,,,,,,,non_sanctioned
845229,,,,,,,,,,,,,non_sanctioned
845230,,,,,,,,,,,,,non_sanctioned
845290,,,,,,,,,,,,,non_sanctioned
845310,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845320,,,,,,,,,,,,,non_sanctioned
845380,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845390,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845410,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
845420,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
845430,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
845490,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
845510,,,,,,,,,,,,,non_sanctioned
845521,,,,,,,,,,,,,non_sanctioned
845522,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
845530,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
845590,,,,,,,,,,,,,non_sanctioned
845611,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
845612,2022-04-08,1.0,0.0,,,,1.0,,,,,2022.0,military_tech
845620,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
845630,2022-02-25,1.0,1.0,1.0,,,1.0,,,,,2022.0,dual_use
845640,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
845650,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
845690,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
845710,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845720,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
845730,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845811,2022-02-25,1.0,1.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845819,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
845891,2022-02-25,1.0,1.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845899,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
845910,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845921,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845929,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
845931,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845939,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
845941,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845949,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845951,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
845959,2022-04-08,1.0,0.0,,,,1.0,,,,,2022.0,military_tech
845961,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
845969,2022-04-08,1.0,1.0,,,,1.0,,,,,2022.0,military_tech
845970,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846012,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846019,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846022,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846023,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846024,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846029,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846031,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846039,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846040,2022-02-25,1.0,1.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846090,2022-04-08,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846120,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846130,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
846140,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846150,,,,,,,,,,,,,non_sanctioned
846190,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846210,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846221,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846229,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846231,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846239,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846249,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846291,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846299,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846310,2022-07-21,1.0,1.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846320,2022-07-21,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
846330,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846390,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846410,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846420,2022-02-25,1.0,1.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846490,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846510,,,,,,,,,,,,,non_sanctioned
846520,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846591,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
846592,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
846593,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846594,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
846595,,,,,,,,,,,,,non_sanctioned
846596,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846599,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
846610,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846620,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846630,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
846691,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846692,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846693,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
846694,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846711,,,,,,,,,,,,,non_sanctioned
846719,,,,,,,,,,,,,non_sanctioned
846721,,,,,,,,,,,,,non_sanctioned
846722,,,,,,,,,,,,,non_sanctioned
846729,,,,,,,,,,,,,non_sanctioned
846781,,,,,,,,,,,,,non_sanctioned
846789,,,,,,,,,,,,,non_sanctioned
846791,,,,,,,,,,,,,non_sanctioned
846792,,,,,,,,,,,,,non_sanctioned
846799,,,,,,,,,,,,,non_sanctioned
846810,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846820,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
846880,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
846890,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
847010,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
847021,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
847029,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
847030,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
847050,,,,,,,,,,,,,non_sanctioned
847090,,,,,,,,,,,,,non_sanctioned
847130,2022-02-25,1.0,0.0,1.0,1.0,1.0,1.0,,,,,2022.0,dual_use
847141,2022-02-25,1.0,0.0,1.0,1.0,1.0,1.0,,,,,2022.0,dual_use
847149,2022-02-25,1.0,0.0,1.0,1.0,1.0,1.0,,,,,2022.0,dual_use
847150,2022-02-25,1.0,0.0,1.0,1.0,1.0,1.0,,,,,2022.0,dual_use
847160,2022-02-25,1.0,0.0,1.0,1.0,1.0,,,,,,2022.0,dual_use
847170,2022-02-25,1.0,0.0,1.0,1.0,1.0,,,,,,2022.0,dual_use
847180,2022-02-25,1.0,0.0,1.0,1.0,1.0,1.0,,,,,2022.0,dual_use
847190,2022-02-25,1.0,0.0,1.0,1.0,1.0,,,,,,2022.0,dual_use
847210,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847230,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847290,2022-03-15,1.0,1.0,,,1.0,,,,,,2022.0,luxury
847321,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847329,,,,,,,,,,,,,non_sanctioned
847330,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
847340,,,,,,,,,,,,,non_sanctioned
847350,,,,,,,,,,,,,non_sanctioned
847410,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847420,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
847431,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
847432,,,,,,,,,,,,,non_sanctioned
847439,2022-02-25,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
847480,2022-02-25,1.0,0.0,,1.0,,1.0,,,,,2022.0,industrial_cap
847490,,,,,,,,,,,,,non_sanctioned
847510,2022-02-25,1.0,0.0,,,,1.0,,,,,2022.0,military_tech
847521,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
847529,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847590,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
847621,,,,,,,,,,,,,non_sanctioned
847629,,,,,,,,,,,,,non_sanctioned
847681,,,,,,,,,,,,,non_sanctioned
847689,,,,,,,,,,,,,non_sanctioned
847690,,,,,,,,,,,,,non_sanctioned
847710,,,,,,,,,,,,,non_sanctioned
847720,,,,,,,,,,,,,non_sanctioned
847730,2023-02-25,1.0,0.0,,1.0,,,,,,,2023.0,industrial_cap
847740,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847751,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847759,,,,,,,,,,,,,non_sanctioned
847780,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
847790,,,,,,,,,,,,,non_sanctioned
847810,,,,,,,,,,,,,non_sanctioned
847890,,,,,,,,,,,,,non_sanctioned
847910,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847920,,,,,,,,,,,,,non_sanctioned
847930,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
847940,,,,,,,,,,,,,non_sanctioned
847950,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
847960,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
847971,,,,,,,,,,,,,non_sanctioned
847979,,,,,,,,,,,,,non_sanctioned
847981,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
847982,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
847989,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,1.0,2022.0,dual_use
847990,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
848010,,,,,,,,,,,,,non_sanctioned
848020,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
